PC1,PC2,month,norm
0.01133136207722152,0.0033853280974746698,2020-07,0.011826251005819447
0.00822544828958691,0.007572395762294598,2020-08,0.011180303088265783
-0.032822167176773866,0.00625246794765837,2020-09,0.03341239311418126
-0.03998744900103405,0.014373999052672757,2020-10,0.042492445521251615
0.13902992008018902,0.02254632254707899,2020-11,0.1408462116561914
0.04623582726001407,0.016669280087905778,2020-12,0.049148922888166253
-0.018800416463867375,0.013906149480765562,2021-01,0.02338453875098356
-0.013374804517146092,-0.0035661767887718095,2021-02,0.013842074005027077
-0.009050648272107168,0.012387700733927216,2021-03,0.01534175229948448
0.01611854507457831,0.00293669894942911,2021-04,0.016383885254749278
0.05658288057221629,0.0030665233450492112,2021-05,0.05666591514548603
-0.0034146558628709357,-0.004163627363075221,2021-06,0.005384762527761793
-0.009845608991791708,0.0008300315856712734,2021-07,0.009880534846477782
0.011001524832877215,-0.0014495191109404181,2021-08,0.011096605530584365
-0.025311838170425913,0.008585097301519554,2021-09,0.026728132131564837
0.03074810808787872,0.015461650495867644,2021-10,0.03441669343560239
-0.059814839524833546,0.015685987099256678,2021-11,0.06183740954033922
-0.007285260541850374,-0.006224463174587913,2021-12,0.00958222119210588
-0.01084091942276082,0.026815137909124757,2022-01,0.028923643529406396
-0.05708832824851633,0.02472259890816127,2022-02,0.06221160759041808
0.04825760058323543,-0.01708567345595763,2022-03,0.051192931655597726
-0.07701260654680986,0.015697868356880623,2022-04,0.07859621261920764
-0.022111335088460495,-0.025709419745391822,2022-05,0.03390996023352028
-0.06064251989310852,-0.006019246989560677,2022-06,0.06094051651657867
-0.015485112141148531,-0.003479034281972327,2022-07,0.015871117716124608
-0.0537385542276965,0.01133632943846008,2022-08,0.05492125795737361
0.0025382579409508692,0.026514576312575124,2022-09,0.026635793782242907
0.024853642705075358,-0.01652877574241005,2022-10,0.029848014728863097
0.07514963852614448,0.013886859622824595,2022-11,0.07642194083373056
-0.006671644554319415,-0.008607075258876409,2022-12,0.01089002229433633
0.05014136976641099,0.022427023634039228,2023-01,0.05492839294148071
-0.021853605712571056,0.0073273319300064,2023-02,0.023049292306988725
-0.06941478609381904,-0.0023110912096073115,2023-03,0.06945324809560585
0.04660196907256047,-0.005550136611294653,2023-04,0.04693130658573141
0.010195271180438488,-0.0017465487716240196,2023-05,0.010343789782006447
0.04570921115424421,0.01937937377385388,2023-06,0.04964767982705756
0.022811420264398596,-0.012510837224622352,2023-07,0.02601695490521539
-0.06566541291451108,-0.004533437565794196,2023-08,0.06582171761201763
-0.056805263532392,-0.010073916190426514,2023-09,0.05769160902935748
0.07781565481813202,-0.00428886545622558,2023-10,0.07793375713820216
0.016809226532816114,-0.002161711192880602,2023-11,0.016947657416674273
0.01168595705404828,-0.0040527471559707725,2023-12,0.012368765167925615
-0.03878268977163237,-0.005260571474204895,2024-01,0.03913784151122666
0.029105578992086996,-0.009718344369588548,2024-02,0.03068519098442324
-0.024599741277096396,-0.006764147312899296,2024-03,0.025512760724207856
0.0055457727503226,0.001175924484600509,2024-04,0.005669073450900391
0.016931234071347133,0.016160849732093613,2024-05,0.02340597682734169
-0.009714916178053342,-0.0210400225663206,2024-06,0.023174601311303777
-0.03650682582606741,0.010159113614607982,2024-07,0.037894009042714595
-0.007393510310873627,-0.018912951930356536,2024-08,0.020306741379083244
-0.05387136015896497,-0.02120031806774705,2024-09,0.05789280552495759
-0.022232260281077654,0.007100429559573483,2024-10,0.023338583871692985
-0.02928289499797705,0.002476207554649993,2024-11,0.029387404501184773
-0.00873985865498967,0.01789227247443025,2024-12,0.0199127733781222
0.03980626429823235,-0.01273706804889348,2025-01,0.041794396512724895
0.06556198542507821,0.013559298379217042,2025-02,0.06694944738692625
0.03854769475255006,-0.00399474696069881,2025-03,0.03875413234760633
-0.024385812015856444,-0.04987824225425774,2025-04,0.05552032851170021
-0.012863705369172947,0.000955747603870876,2025-05,0.012899161573807572
-0.006798427297985033,-0.0064583429243575755,2025-06,0.00937703615512853
0.023648231450857364,-0.0017456040370166124,2025-07,0.023712570172956113
0.008000097322417129,0.020952379327226496,2025-08,0.02242774524200179
0.010097806256407126,0.00834640989589121,2025-09,0.013100696521260446
0.023005786032160115,-0.011240099853785206,2025-10,0.025604804933461133
-0.017682071934991498,-0.00037947200757469435,2025-11,0.017686143359103103
0.020828858230775984,-0.014123026324505657,2025-12,0.025165476505729912
0.008819397245069159,-0.007046271165476767,2026-01,0.011288565236723521
0.004452128705764099,-0.0012399008898480446,2026-02,0.00462155863636227
-0.036848949005580986,-0.008445061487266661,2026-03,0.037804286877808214
